授权公告号,申请号,法律状态公告日1,法律状态1,法律状态信息1,法律状态公告日2,法律状态2,法律状态信息2,法律状态公告日3,法律状态3,法律状态信息3,法律状态公告日4,法律状态4,法律状态信息4
104421434B,201310388785.X,2016.12.28,授权,授权
104424678B,2.0131E+11,2016.12.28,授权,授权,2016.12.28,授权,授权,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,授权,授权,2016.12.28,授权,授权
103674863B,201310389193.X,2016.12.28,授权,授权
104425144B,2.0131E+11,2016.12.28,授权,授权,2016.12.28,授权,授权,2016.12.28,授权,授权,2016.12.28,授权,授权,2016.12.28,授权,授权,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,授权,授权,2016.12.28,授权,授权,2016.12.28,授权,授权,2016.12.28,授权,授权,2016.12.28,授权,授权,2016.12.28,授权,授权,2016.12.28,授权,授权,2016.12.28,授权,授权,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,著录事项变更,著录事项变更,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更,2016.12.28,著录事项变更,著录事项变更,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,实质审查的生效,实质审查的生效
,201310399898.X,2016.12.28,专利申请权、专利权的转移,专利权的转移
,2.0131E+11,2016.12.28,文件的公告送达,文件的公告送达,2016.12.28,文件的公告送达,文件的公告送达
,201310400405.X,2016.12.28,文件的公告送达,文件的公告送达
,2.0131E+11,2016.12.28,专利权质押合同登记的生效、变更及注销,专利权质押合同登记的生效,2016.12.28,文件的公告送达,文件的公告送达,2016.12.28,专利申请权、专利权的转移,专利权的转移
,201310403660.X,2016.12.28,著录事项变更,著录事项变更
104414593B,2.0131E+11,2016.12.28,授权,授权,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,著录事项变更,著录事项变更,2016.12.28,授权,授权,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,著录事项变更,著录事项变更,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,文件的公告送达,文件的公告送达,2016.12.28,文件的公告送达,文件的公告送达,2016.12.28,文件的公告送达,文件的公告送达,2016.12.28,文件的公告送达,文件的公告送达,2016.12.28,文件的公告送达,文件的公告送达,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,著录事项变更,著录事项变更,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,实质审查的生效,实质审查的生效,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回
,201310409486.X,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回
,2.0131E+11,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利权的视为放弃,专利权的视为放弃,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,著录事项变更,著录事项变更,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,专利申请权、专利权的转移,专利申请权的转移,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,专利申请权、专利权的转移,专利申请权的转移,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回
,201310418880.X,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更
,2.0131E+11,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回
,201310419203.X,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回
,2.0131E+11,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更,2016.12.28,实质审查的生效,实质审查的生效,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,文件的公告送达,文件的公告送达,2016.12.28,授权,授权,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回
,201310422758.X,2016.12.28,实质审查的生效,实质审查的生效
,2.0131E+11,2016.12.28,著录事项变更,著录事项变更
,201310423769.X,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回
,2.0131E+11,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,实质审查的生效,实质审查的生效,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,授权,授权,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,著录事项变更,著录事项变更,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,著录事项变更,著录事项变更,2016.12.28,专利申请权、专利权的转移,专利申请权的转移,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回
,201310427989.X,2016.12.28,专利申请权、专利权的转移,专利权的转移
,2.0131E+11,2016.12.28,专利权的保全及其解除,专利权的保全,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更,2016.12.28,专利申请权、专利权的转移,专利申请权的转移,2016.12.28,著录事项变更,著录事项变更,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回
,201310429506.X,2016.12.28,文件的公告送达,文件的公告送达
,2.0131E+11,2016.12.28,文件的公告送达,文件的公告送达,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,专利权的终止,未缴年费专利权终止,2016.12.28,文件的公告送达,文件的公告送达
,201310431849.X,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回
,2.0131E+11,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,文件的公告送达,文件的公告送达,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,著录事项变更,著录事项变更
,201310445198.X,2016.12.28,专利申请权、专利权的转移,专利权的转移
,2.0131E+11,2016.12.28,专利权质押合同登记的生效、变更及注销,专利权质押合同登记的生效,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利申请权的转移,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回
,201310454874.X,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回
,2.0131E+11,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更,2016.12.28,专利申请权、专利权的转移,专利申请权的转移,2016.12.28,著录事项变更,著录事项变更,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,著录事项变更,著录事项变更,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,著录事项变更,著录事项变更,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,著录事项变更,著录事项变更,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更
,201310463732.X,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回
,2.0131E+11,2016.12.28,专利权的视为放弃,专利权的视为放弃,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回
,201310471040.X,2016.12.28,专利申请权、专利权的转移,专利申请权的转移
,2.0131E+11,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,著录事项变更,著录事项变更,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,著录事项变更,著录事项变更,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,专利权的视为放弃,专利权的视为放弃,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,著录事项变更,著录事项变更,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,著录事项变更,著录事项变更,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,专利权的视为放弃,专利权的视为放弃,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回
,201310478938.X,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更
,2.0131E+11,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,著录事项变更,著录事项变更,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回
,201310483397.X,2016.12.28,专利申请权、专利权的转移,专利权的转移
,201310484880.X,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回
,2.0131E+11,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,文件的公告送达,文件的公告送达,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,实质审查的生效,实质审查的生效
,201310496725.X,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回
,2.0131E+11,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回
,2.01311E+11,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利申请权的转移,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,授权,授权,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,著录事项变更,著录事项变更,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,著录事项变更,著录事项变更,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利权质押合同登记的生效、变更及注销,专利权质押合同登记的注销,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,著录事项变更,著录事项变更,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利权的终止,未缴年费专利权终止,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利申请权的转移
,201310517384.X,2016.12.28,著录事项变更,著录事项变更
,2.01311E+11,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利申请权的转移,2016.12.28,文件的公告送达,文件的公告送达,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利申请权的转移,2016.12.28,著录事项变更,著录事项变更,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,著录事项变更,著录事项变更,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回
,201310523033.X,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回
,2.01311E+11,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,专利权的视为放弃,专利权的视为放弃,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更
,201310526588.X,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回
,2.01311E+11,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,实质审查的生效,实质审查的生效,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,著录事项变更,著录事项变更,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,实质审查的生效,实质审查的生效,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,实质审查的生效,实质审查的生效,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,实质审查的生效,实质审查的生效,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,实质审查的生效,实质审查的生效,2016.12.28,著录事项变更,著录事项变更,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回
,201310535862.X,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回
,2.01311E+11,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,专利权的终止,未缴年费专利权终止,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,文件的公告送达,文件的公告送达
,201310541624.X,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回
,2.01311E+11,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更,2016.12.28,专利申请权、专利权的转移,专利申请权的转移,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更
,201310545273.X,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回
,2.01311E+11,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利权的终止,未缴年费专利权终止,2016.12.28,专利权的终止,未缴年费专利权终止,2016.12.28,专利权的终止,未缴年费专利权终止,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利权的终止,未缴年费专利权终止,2016.12.28,专利权的终止,未缴年费专利权终止,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利权的终止,未缴年费专利权终止,2016.12.28,专利权的终止,未缴年费专利权终止,2016.12.28,专利权的终止,未缴年费专利权终止,2016.12.28,专利权的终止,未缴年费专利权终止,2016.12.28,专利权的终止,未缴年费专利权终止
,201310550320.X,2016.12.28,专利权的终止,未缴年费专利权终止
,2.01311E+11,2016.12.28,专利权的终止,未缴年费专利权终止,2016.12.28,专利权的终止,未缴年费专利权终止,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,专利权的终止,未缴年费专利权终止,2016.12.28,专利权的终止,未缴年费专利权终止,2016.12.28,专利权的终止,未缴年费专利权终止,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,专利权的视为放弃,专利权的视为放弃,2016.12.28,专利权的终止,未缴年费专利权终止,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,专利申请权、专利权的转移,专利申请权的转移,2016.12.28,专利权的视为放弃,专利权的视为放弃,2016.12.28,专利权的终止,未缴年费专利权终止,2016.12.28,专利申请权、专利权的转移,专利申请权的转移,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利权的终止,未缴年费专利权终止,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,著录事项变更,著录事项变更,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,专利申请权、专利权的转移,专利申请权的转移,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回
,201310559764.X,2016.12.28,专利申请权、专利权的转移,专利申请权的转移
,2.01311E+11,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,授权,授权,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,授权,授权,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,专利权的保全及其解除,专利权的保全,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回,2016.12.28,专利申请权、专利权的转移,专利权的转移,2016.12.28,发明专利申请公布后的驳回,发明专利申请公布后的驳回
,201310569993.X,2016.12.28,发明专利申请公布后的视为撤回,发明专利申请公布后的视为撤回
